Texas,Louisiana,Washington,New Jersey,Arkansas,Montana,North Dakota,Nebraska,New Mexico,Indiana,California,Ohio,South Carolina,Rhode Island,Michigan,Georgia,Wyoming,New Hampshire,Maryland,Mississippi,Connecticut,West Virginia,Iowa,Illinois,Vermont,Tennessee,Missouri,Wisconsin,North Carolina,Pennsylvania,Kentucky,Delaware,Kansas,Oregon,Massachusetts,Alabama,Arizona,Minnesota,Maine,Nevada,Idaho,Utah,Virginia,New York,Oklahoma,South Dakota,Colorado
347,1.79865,1.84308,0.40549,1.90501,0.77837,0.0001,0.354925,0.192123,1.48297,0.352665,1.39993,0.742544,0.730816,0.103806,0.820838,1.24511,0.705408,0.471032,1.25798,1.76245,0.547945,0.359178,0.325733,1.14586,1.57546,1.14744,0.0851064,0.257334,0.928737,0.89144,0.316907,0.175593,0.420875,0.38525,0.757756,1.29626,1.86705,1.04428,0.895009,0.789554,0.0001,0.617145,1.06009,1.66997,0.596481,0.390286,0.746269
348,1.79529,1.51033,0.0952986,2.00848,0.527108,0.0001,0.0001,0.351906,0.921526,0.189322,1.6159,0.834085,0.495954,0.0001,0.645329,1.09005,0.655431,0.2456,0.96963,1.78197,0.555556,0.154151,0.124069,1.03763,1.2021,1.07509,0.19425,0.309324,1.31473,0.761653,0.177077,0.0001,0.316581,0.480538,0.667514,1.0559,1.66789,0.805861,0.71347,0.586159,0.0001,0.366911,0.873619,1.43437,0.46729,0.447467,0.494761
349,1.57771,1.65132,0.334324,1.90245,0.536481,0.0001,1.06572,0.369231,1.23973,0.231328,1.2838,0.676634,0.572618,0.0723066,0.639423,1.10279,0.627746,0.239521,1.22888,1.80792,0.297177,0.179684,0.13089,0.900231,0.602864,0.706618,0.167785,0.375469,0.746269,0.662025,0.121249,0.58873,0.251783,0.316874,0.708397,0.830171,1.35669,0.722311,0.602064,0.665388,0.0001,0.326931,0.793261,1.36968,0.381791,0.250815,0.0001
350,1.50002,1.53508,0.352113,1.75321,0.63762,0.0001,0.0001,0.236827,1.25844,0.134093,1.25237,0.648448,0.350263,0.0001,0.616925,0.946014,0.942507,0.424268,1.06998,1.36037,0.277008,0.223214,0.0001,0.873269,0.673077,0.307287,0.0418235,0.296234,0.669437,0.575667,0.186509,0.0001,0.24321,0.467602,0.618827,1.1051,1.00375,1.27753,0.462428,0.536596,0.0001,0.274635,0.765601,1.38908,0.51757,0.38743,0.737191
351,1.52211,1.28872,0.187617,1.57045,0.686106,0.0001,0.0001,0.416667,0.932546,0.0669568,1.39657,0.534569,0.490647,0.105263,0.614478,0.941247,0.351438,0.12848,1.28205,1.37673,0.453858,0.193143,0.30722,0.841253,0.753296,0.25555,0.15534,0.39267,0.573709,0.49621,0.161473,0.0001,0.34617,0.496894,0.430416,0.877588,1.22601,0.744359,0.814725,0.35474,0.0001,0.274869,0.774195,1.18149,0.245012,0.380791,0.455927
352,1.39677,1.39423,0.176991,1.43214,0.257898,0.0001,0.0001,0.170503,0.916894,0.0923788,1.31237,0.429127,0.223571,0.0001,0.679198,1.04752,0.140515,0.42709,1.36908,1.49562,0.294118,0.127259,0.201613,0.671101,0.855513,0.292337,0.0955566,0.169492,0.242522,0.57329,0.164718,0.0001,0.394283,0.0788333,0.570147,0.934016,1.11157,0.633756,0.473416,0.45966,0.0001,0.301182,0.659217,1.1153,0.535396,0.657895,0.403587
353,1.21989,1.12423,0.122449,1.30126,0.537057,0.0001,0.0001,0.191083,0.999246,0.215285,1.12425,0.629464,0.30104,0.0001,0.508587,0.846628,0.398406,0.660211,1.64931,1.15319,0.0001,0.239671,0.126743,0.785296,0.865052,0.267872,0.0381825,0.162075,0.561935,0.400867,0.198504,0.0001,0.0413052,0.123191,0.493495,0.955483,1.12853,0.811542,0.418786,0.312557,0.0001,0.261587,0.60003,0.998308,0.3207,0.699004,0.431034
354,1.33324,1.26204,0.183352,1.42068,0.605394,0.0001,0.0001,0.232423,0.991453,0.550585,1.09387,0.473154,0.385109,0.0342818,0.400102,0.776035,0.217108,0.402994,0.888063,1.40341,0.0001,0.0903036,0.0001,0.708017,0.792254,0.297899,0.0416667,0.0912825,0.333933,0.569988,0.13751,0.145402,0.161616,0.15748,0.417622,0.687916,1.15307,1.12544,0.298507,0.256561,0.0001,0.281275,0.622391,1.07903,0.353625,0.560617,0.216316
355,1.33018,1.17224,0.149198,1.38269,0.260688,0.0001,0.0001,0.0001,1.05967,0.42623,0.979101,0.492557,0.282725,0.0365764,0.459694,0.850146,0.0848536,0.589391,1.04592,1.04305,0.0001,0.0245881,0.0001,0.685727,0.740741,0.0453104,0.10005,0.133452,0.514766,0.594923,0.124572,0.0001,0.691057,0.102284,0.374759,0.625698,1.14172,1.19541,0.59322,0.0653412,0.0001,0.289193,0.575314,0.944611,0.510725,0.500751,0.164258
356,1.27357,1.33081,0.375375,1.34062,0.519211,0.0001,0.337268,0.910643,1.13969,0.744096,0.853916,0.536285,0.203548,0.0001,0.471632,0.857914,0.0414766,0.33761,1.07442,1.10808,0.0001,0.0366703,0.0001,0.723532,0.8867,0.129744,0.0507614,0.210172,0.3276,0.757909,0.108527,0.0001,0.139276,0.380068,0.443755,0.608918,1.21496,0.935673,0.335878,0.333249,0.0001,0.296137,0.614038,0.961125,0.576067,0.444714,0.444074
357,1.04005,1.31464,0.153669,1.20045,0.394997,0.0001,0.0001,0.524781,0.880411,1.11397,0.936918,0.540541,0.114416,0.0001,0.32346,1.10991,0.238176,0.357782,0.856327,1.44106,0.0001,0.0947269,0.0001,0.716609,0.26738,0.0893176,0.0001,0.132217,0.240626,0.419336,0.103245,0.0001,0.216076,0.411692,0.462233,0.802016,1.04922,0.947977,0.322581,0.336302,0.0001,0.294177,0.597921,0.904343,0.538117,0.339127,0.529838
358,1.10367,1.50053,0.128949,1.19504,0.0001,0.0001,0.0001,0.198939,1.16813,0.826993,1.01272,0.433075,0.161769,0.0001,0.441067,1.42033,0.0738007,0.606878,0.917686,1.5379,0.0001,0.0637105,0.0001,0.739136,0.717489,0.0504371,0.0850702,0.505051,0.300365,0.448725,0.178918,0.076864,0.232172,0.108617,0.479541,1.34966,1.4268,1.09426,0.385528,0.306231,0.0001,0.28058,0.616115,0.893612,0.586654,0.557692,0.449371
359,1.8906,1.8264,0.235294,1.38372,1.0453,0.0001,0.0001,0.972447,1.30622,1.00756,1.13787,0.486665,0.072904,0.0001,0.52302,1.51422,0.267176,0.431034,0.962269,2.91122,0.0001,0.071736,0.0001,0.718894,0.893655,0.128518,0.0951173,0.351288,0.143885,0.422483,0.0896593,0.114329,0.293255,0.259067,0.446002,1.716,2.35655,0.736607,0.473513,0.28345,0.0001,0.315246,0.595491,0.899017,0.535783,0.509205,0.615836
360,1.895,2.07069,0.177766,1.07206,1.5002,0.0001,0.826446,0.674663,1.95402,1.02041,1.19891,0.726922,0.392973,0.100368,0.726744,1.59246,0.419687,0.287219,1.18606,3.40079,0.159617,0.231737,0.0489716,0.785354,1.02516,0.135639,0.0928505,0.338295,0.525146,0.581959,0.33108,0.0001,0.0001,0.482121,0.395121,1.54497,1.95961,0.623182,0.457274,0.456991,0.0001,0.338983,0.606678,0.795934,0.412655,0.87277,1.04757
361,2.01905,2.06875,0.224719,1.2488,0.815101,0.0001,0.943396,1.2966,1.41108,1.28643,1.28088,0.767855,0.931286,0.0001,0.982736,1.64075,0.778547,0.282646,1.45644,2.18348,0.0001,0.364109,0.0583431,0.990154,0.95511,0.333778,0.387597,0.408859,0.784929,0.518403,0.217662,0.0987654,0.191791,0.0570776,0.416378,1.71125,1.53773,0.567823,0.350877,0.463961,0.0001,0.349818,0.715319,0.932594,0.741525,0.745426,1.19166
362,1.93658,2.06444,0.223839,1.58925,0.88856,0.0001,0.0001,0.423131,1.55015,1.26242,1.547,0.761399,1.23077,0.108743,0.876686,1.69466,0.411985,0.720461,0.996738,1.89839,0.261917,0.383498,0.0001,1.20348,0.773196,0.40542,0.494777,1.31243,0.709349,0.574933,0.341344,0.0001,0.0366569,0.769769,0.555258,1.74159,2.13733,1.00271,0.487145,0.458743,0.0001,0.348324,0.680643,0.904698,0.911933,0.922292,0.330311
363,1.77468,1.99443,0.346147,1.77438,0.64836,0.0001,1.85185,0.928074,1.26638,1.23935,1.52105,0.897013,1.1989,0.252791,1.14291,1.59619,0.327988,0.448029,1.21772,1.96141,0.115607,0.526039,0.0001,1.18339,0.918197,0.536553,0.614182,1.58903,0.523469,0.609258,0.380745,0.0001,0.687994,0.534164,0.557541,1.60263,1.68041,0.702494,0.651558,0.388979,0.0001,0.133529,0.792722,0.938622,0.843645,0.700679,0.438989
364,1.9715,2.17055,0.338737,2.00296,1.06829,0.0001,2.5,0.705219,1.14259,1.67845,1.55626,1.14113,1.39107,0.377121,1.21513,1.75021,0.862689,0.633446,1.0841,2.25916,0.267953,0.481471,0.0001,1.17861,0.561167,0.619509,0.769003,1.63934,0.669344,0.890782,0.34463,0.101557,0.535783,0.350688,0.531195,1.73927,1.29671,1.16713,0.546635,0.469092,0.0001,0.145729,0.855961,1.24783,0.982997,0.947772,0.442427
365,2.15321,2.35775,0.196496,1.8328,0.812294,0.165792,0.0759878,1.28434,0.7969,1.35701,1.75421,0.500781,1.87995,0.391572,1.05751,1.83233,1.15756,0.679222,0.768398,2.42836,1.04416,0.945554,0.321543,1.18308,0.711427,0.485437,0.445236,1.9377,1.06519,0.787036,0.727819,0.0717875,0.900286,0.844804,0.68067,1.75721,2.3554,1.42651,0.294985,0.673618,0.165289,0.144053,1.26377,1.19834,1.15584,1.322,0.561578
366,2.22464,2.35066,0.292642,1.8675,1.09866,0.0620732,0.412371,1.32443,0.729223,1.3458,1.53534,0.623098,1.55515,0.273742,1.18879,2.01788,1.90188,0.387919,0.945495,2.23881,1.0367,0.876033,0.345469,1.27165,0.617708,0.516129,0.523918,1.52994,1.28615,0.852218,0.995265,0.0703235,1.04632,0.932869,0.891701,1.83081,2.12645,1.43321,0.588078,0.651595,0.441176,0.158764,1.28371,1.0355,1.85164,1.42037,0.61809
367,2.13774,2.80864,0.431838,2.07137,0.788999,0.0586166,0.413223,1.82091,0.933821,1.34346,1.56714,0.684592,1.84262,0.473416,1.34334,2.10223,1.06975,0.454933,0.805459,2.14188,1.07119,0.693255,0.22733,1.00391,0.383275,0.595094,0.779459,1.50619,1.01247,0.926832,0.975701,0.0327869,0.948213,1.10127,0.807923,1.83131,1.87281,1.42129,0.797085,0.763787,0.367647,0.223493,1.43663,1.37308,1.77271,1.59663,0.644714
368,2.34254,3.08264,0.291595,2.04932,1.35109,0.0565451,0.564617,1.89781,0.856146,1.54462,1.72325,0.7415,2.71521,0.622665,1.37719,2.36327,2.00795,0.645705,0.906307,2.80514,1.34836,0.790368,0.259128,1.13777,0.630601,0.643559,0.877785,1.79819,1.37457,0.975943,1.46052,0.104603,1.1929,1.08745,0.9611,2.09091,2.10657,1.24153,0.782732,0.614713,0.444162,0.542289,1.61552,1.36996,1.88569,1.85647,0.60276
369,3.24542,3.64463,0.583542,2.28275,1.18,0.194121,0.464756,2.09036,1.12924,1.72414,1.98355,0.728745,2.97074,0.514641,1.24986,2.57306,1.87668,0.720504,0.796359,3.16718,1.35031,0.808548,0.484429,1.1868,0.492091,1.1645,1.1684,1.56527,1.48312,1.10597,1.6751,0.529501,1.26354,1.2964,0.995875,2.45603,2.58309,1.36721,0.411765,0.94144,0.948167,0.193697,1.68481,1.50787,2.24642,1.87634,0.790138
370,3.67219,3.97187,0.631966,2.42165,1.19928,0.128164,0.840336,2.57595,1.45385,1.28018,1.90851,0.863189,2.92239,0.656676,1.5819,3.09381,1.69779,0.613497,1.07304,4.40056,1.43927,0.685746,0.550826,1.35089,0.580084,1.66189,0.99566,1.74763,1.56343,1.21881,1.60245,0.186081,1.67403,1.49438,1.20766,2.39313,2.02104,1.42363,0.52506,1.04433,0.530705,0.13259,1.78649,1.61033,2.64264,2.30755,0.899244
371,4.41976,4.34214,0.554481,2.4597,2.12528,0.108196,0.45283,2.63039,1.50014,1.01897,1.99801,0.910986,3.13541,0.665415,1.50287,3.18277,0.981006,0.375171,1.97863,5.2879,1.72589,0.81079,0.390356,1.29322,0.737265,1.45126,1.26502,0.937183,1.83144,1.28185,2.17625,0.106308,2.00135,1.26472,1.27454,2.74821,2.40829,1.64262,0.805048,0.932615,0.646088,0.316315,2.02666,1.6294,2.53975,2.72443,1.01535
372,4.57186,5.16172,0.820633,2.82179,1.70636,0.231481,1.1782,3.22741,1.53846,1.38593,2.2189,1.03946,4.19061,0.74531,1.86769,3.69435,1.1474,0.722022,1.77414,6.08589,2.39194,1.67966,0.911508,1.55901,1.10608,2.00841,1.39695,2.02989,2.5641,1.29776,1.73643,0.0542299,2.31926,1.64241,1.66174,2.80217,2.04295,1.6596,0.909091,1.27606,1.19205,0.232974,2.19032,1.90003,2.81158,2.2076,1.20099
373,5.26676,5.08247,0.747624,2.77809,2.55597,0.0948767,0.677048,2.3439,1.27528,2.04347,1.94918,1.06059,4.01184,0.539993,1.57373,3.33017,1.55429,0.76945,1.37223,5.5717,2.65263,1.18158,0.829187,1.85926,0.988749,1.23239,1.42461,1.73979,1.71829,1.35232,2.10069,0.182349,1.70712,1.56149,1.39196,2.97065,3.27773,1.47341,1.08962,1.15908,1.21858,0.275559,2.33085,2.09801,2.80252,2.13715,1.2685
374,5.83165,5.24217,0.381971,2.80816,3.69318,0.105988,1.28399,2.43848,1.7894,2.48435,2.49813,1.34996,4.06838,1.78361,1.87036,3.46198,2.01948,0.62383,1.42686,5.92492,2.68862,1.2359,0.95509,1.99942,1.02459,1.42824,2.27393,2.13326,2.01148,1.36633,3.32791,0.189251,2.53329,1.85642,1.51453,3.59379,3.2836,2.15039,0.854503,1.43369,1.14329,0.26722,2.36303,2.39118,3.03567,2.11987,1.5286
375,9.36695,6.72283,0.50782,3.2248,5.11499,0.0831716,1.66534,3.29828,2.39285,2.30987,3.39179,1.25287,4.46907,1.42137,2.2088,3.59846,2.21333,0.785597,1.57176,8.49014,2.86832,2.40449,1.14634,2.99869,2.03443,2.37249,2.78846,1.94926,1.9343,1.46136,4.8155,0.267584,4.05592,2.48936,1.72312,4.6979,5.10282,2.30408,0.782065,2.3175,0.774336,0.435192,2.60214,2.65723,4.90312,2.09188,1.79085
376,13.449,9.61433,1.06412,3.5274,9.77581,0.0637146,3.77778,3.91286,3.15934,4.7195,4.58891,1.88083,6.68842,1.55383,2.75099,4.67296,2.85018,0.831444,2.33503,12.2494,3.93357,3.85153,1.58928,4.1977,1.00305,4.87661,4.90646,2.84772,1.9008,1.6969,9.64837,0.503876,6.31697,3.8024,2.10554,7.73028,6.14811,2.93532,0.968188,2.77483,2.0219,1.22118,3.05112,3.81745,6.81702,2.53222,2.23917
377,10.9528,11.3784,4.70265,4.65945,10.9495,0.176991,2.34671,5.50255,4.54253,7.84406,6.84245,3.29235,8.35623,1.52387,3.50053,5.56055,4.94815,0.787879,4.47549,13.8878,4.21422,7.72021,3.54701,6.44354,1.79671,4.46826,9.33202,3.59025,3.80179,2.52226,8.73841,0.278164,8.03306,4.88977,3.11497,9.14754,8.49823,3.63548,1.19332,3.75349,1.37276,2.1783,3.92037,3.58402,8.25442,3.45696,2.56986
378,12.5909,10.2584,5.14451,4.88305,7.69231,0.118906,2.72,5.05129,4.59618,6.93352,6.66513,3.0264,7.79995,2.36116,2.95998,6.30901,6.62233,1.82501,3.85664,9.99491,4.47821,5.53746,2.18396,5.85488,2.67592,5.08143,10.7473,3.79294,3.02572,2.57178,10.9567,0.599201,8.64818,4.78878,2.86885,9.45467,7.37482,4.23372,0.884956,3.56019,3.43228,2.09605,4.34703,4.56376,6.56508,3.01451,2.73208
379,12.8689,10.202,3.91808,4.48405,10.1826,0.636364,4.98442,3.46301,4.56481,7.70162,4.69123,3.12421,7.81078,3.07727,4.01351,8.96192,5.22088,1.75143,3.71421,10.7408,5.23495,5.99083,2.33918,5.18915,2.45739,5.63063,8.80156,4.28649,4.05618,2.87291,12.2925,0.843289,9.24715,4.70469,2.29335,11.1666,5.56987,5.06469,0.54277,2.88324,3.68324,2.08395,4.86431,6.19621,8.05757,3.28689,2.58293
380,13.0336,9.85901,3.43008,6.26791,9.54877,0.538827,3.4375,4.35676,5.77333,7.52908,3.93592,3.71514,9.80472,4.37875,4.90567,12.4544,6.91589,3.12259,4.94253,9.37762,5.99903,6.35359,2.9192,5.22717,3.25805,9.2934,11.2224,4.16218,6.5564,3.85401,10.7825,1.22518,10.7669,4.98781,3.16612,13.3546,5.80443,5.81178,0.813386,2.42663,2.98408,2.6001,6.14761,7.44408,9.37781,4.09751,2.54117
381,14.5657,8.27372,3.78788,8.34567,8.6248,0.414594,3.375,6.76716,6.65956,8.0998,3.89779,3.805,13.1564,5.31038,5.23913,14.6076,6.95444,3.56789,5.69041,10.4791,6.06894,6.40561,3.69972,5.03066,3.99306,5.42749,11.2948,4.77368,8.04941,4.73499,9.22906,2.34146,10.7251,4.66363,3.89597,11.8644,4.9274,6.31986,1.31412,2.59881,2.8445,1.75702,8.50462,9.17524,11.1911,4.74987,3.05364
382,13.9335,8.6669,2.99176,10.0087,11.0532,0.702106,3.40479,6.87682,9.94933,7.83333,4.25872,4.19839,13.7621,5.81829,5.63008,15.4536,7.04195,4.8031,5.85435,9.49778,6.15455,5.70849,3.65103,5.86232,4.5929,6.83224,10.8575,4.93411,8.64026,5.88179,10.143,3.46306,11.3333,4.6211,5.48851,12.372,4.84615,6.45955,1.26684,2.92305,3.35648,2.01143,10.5629,10.9383,9.39801,5.38455,3.65521
383,12.9045,7.72847,2.39453,10.7946,9.78761,0.467675,4.43686,8.88565,8.39223,8.36013,3.81901,5.13372,14.6386,7.81563,5.20407,15.1114,7.18969,6.68648,5.29225,8.75438,7.15832,6.63894,3.45622,5.58535,5.64516,6.149,10.0327,4.87649,10.2671,6.65385,9.78003,6.28149,11.6555,3.60467,5.42233,11.8198,5.24431,6.73487,1.52672,2.88873,2.43337,2.5761,10.929,10.7166,7.6137,4.8319,3.17279
384,10.9435,6.68204,2.13897,11.1524,7.62913,0.473538,2.94521,7.36749,6.70531,6.44227,3.71403,3.65346,11.9974,7.24661,3.99642,11.8514,7.06129,6.27188,4.74063,7.7409,6.19369,6.33742,2.56479,4.94075,4.47761,5.61738,8.78563,4.34143,7.92215,6.79851,8.88619,4.70395,11.6456,3.15409,5.06878,6.65588,5.1727,5.68824,1.52294,2.63465,2.13749,2.98601,10.7374,10.3037,6.21926,4.33716,2.90869
385,8.27868,4.43427,2.28186,8.32214,6.2677,0.593565,3.20102,6.49497,5.21037,3.88493,3.51102,3.02552,7.92783,5.00479,3.41734,6.4308,6.21257,3.47138,4.14467,5.80919,5.26689,2.8259,2.05001,4.00358,3.80984,3.28443,5.42488,3.99705,5.16899,5.39183,8.47563,2.69906,9.29682,3.13381,4.61404,5.65463,5.13133,5.32849,1.5775,2.18312,2.47823,3.0292,7.80826,6.97767,5.27439,4.40492,2.72131
386,6.07416,3.46841,1.95922,5.08262,4.22597,0.886076,2.71903,5.66446,4.51212,3.89948,3.64857,1.69195,5.44094,2.91837,3.03726,4.09472,4.8367,3.50989,3.05353,3.86015,5.14261,2.57644,1.44578,2.72481,3.82343,2.032,3.59994,3.48291,3.06936,3.68232,5.81229,1.78051,6.58113,2.67081,3.00361,3.43508,4.42171,4.47309,0.967937,1.80592,1.47059,1.43303,5.06014,5.04069,3.7537,3.86657,2.1811
387,4.85631,3.07885,1.64282,4.37548,2.97947,0.504112,1.3245,5.87974,3.24166,3.01026,3.39303,1.63333,3.83157,2.21794,2.30343,3.75709,4.96401,1.83519,2.40764,3.12177,3.7656,1.85889,1.68643,2.30377,3.40605,1.32833,3.0777,3.58021,2.7563,2.72218,4.82583,0.958957,5.22721,2.13432,2.39857,2.90703,3.97032,4.63972,0.66474,1.4224,0.402994,1.6104,3.99101,3.71947,3.09278,3.61589,1.79374
388,3.72125,2.69237,2.41321,3.75679,2.34916,0.382618,0.8,4.80683,3.19754,3.00277,3.21007,1.69568,3.74633,2.8035,1.73361,3.45137,4.34989,0.974314,1.91597,3.05584,3.60248,1.46249,1.94144,2.31579,2.28252,0.909673,1.53288,2.4538,2.50577,2.47876,2.85061,1.38642,3.61123,2.44963,2.31978,2.64247,3.85505,3.55812,1.03719,1.51379,0.996678,1.2915,3.89013,3.37375,2.37829,3.33457,1.56563
389,3.07753,2.42738,1.92406,3.2629,1.66194,0.376648,0.375657,3.52334,2.76763,3.26825,2.9579,1.45162,3.17153,2.18688,2.1294,2.89281,3.78378,0.829611,1.84924,2.67102,3.55739,1.54401,1.11842,2.21298,2.69513,0.821326,2.99841,2.16331,2.16877,2.34462,3.05451,1.33038,3.40474,2.36983,1.75298,2.36956,3.72721,2.84749,0.709372,1.08509,1.32589,0.815959,3.63202,2.35595,2.52047,2.93481,1.29163
390,3.51379,2.24774,1.56734,3.22253,1.33197,0.332336,0.607441,3.44186,1.92783,2.85714,2.76154,1.52033,2.85774,1.56283,2.28985,2.8854,2.65398,0.592085,2.09813,2.34122,4.14019,2.13081,1.24926,2.18952,2.98669,0.762646,1.58151,1.96597,2.49725,2.15666,2.98046,0.990952,2.64398,2.11313,1.82193,2.06295,3.35492,2.64463,0.567721,1.06842,0.635728,1.00053,3.50826,2.59165,1.59431,2.59128,0.937461
391,2.93401,2.1322,1.29402,2.86843,0.834492,0.478334,1.83113,3.11688,1.70484,2.29233,2.30591,1.2847,2.35492,1.45972,1.81941,2.63484,1.84185,1.12036,1.45737,2.24547,3.14907,2.31418,0.964286,1.76083,2.82365,0.592353,1.47203,1.94613,2.0298,1.76142,2.64124,0.157916,2.21471,1.69762,1.92668,1.82201,3.31223,1.82134,0.556472,0.770912,1.13841,1.20949,2.85806,2.34435,1.4592,1.6481,0.948799
392,2.45258,2.06125,0.83167,2.42946,1.0101,0.535714,0.404858,2.17447,1.31453,2.59802,1.81038,0.942408,1.832,1.77145,1.6067,2.55548,1.222,0.541321,1.36248,2.57074,2.97006,2.26154,0.391901,1.54427,2.33288,0.624164,1.19664,2.10891,1.2489,1.61448,1.75079,0.280224,1.8852,1.35582,1.84517,1.6396,3.23984,2.14578,0.557046,0.825902,0.302115,0.835232,2.22966,2.19619,1.21889,2.63945,0.642839
393,2.46861,2.04757,0.762245,2.13059,1.1577,0.182577,0.801425,1.81505,1.28927,1.96954,1.83904,0.77018,1.27997,1.42276,1.41202,2.19138,1.26328,0.733308,1.54794,2.17982,2.77207,1.42947,0.277681,1.17982,2.6087,0.634171,0.640593,2.11268,1.19874,1.33948,1.33831,0.335445,1.394,1.19024,1.65541,1.55883,3.1548,2.25527,0.596817,0.637607,0.300978,0.722453,1.83831,2.22306,0.913681,1.03513,0.619958
394,2.29361,2.11199,0.366684,2.23194,1.59631,0.0001,0.903342,2.19037,1.34181,1.41003,1.90959,0.972847,1.1172,0.54686,1.26615,1.95057,1.08453,0.786749,0.993164,2.22198,2.65946,1.0702,0.352903,1.2719,2.59918,0.38324,0.786627,2.01085,1.15687,1.28933,1.16826,0.10917,1.16693,1.01416,1.30076,1.41908,2.84864,1.87617,0.30104,0.782583,0.332889,0.933446,1.8337,1.59244,0.803011,1.33567,0.719954
395,2.30994,1.84291,0.398268,1.82601,1.15764,0.0001,0.0702741,1.4425,1.21266,1.54688,1.859,0.782361,1.25444,0.888973,0.650815,2.09599,0.600495,0.585652,1.09091,2.34473,2.28298,1.31249,0.250268,1.03102,1.80563,0.576822,0.168634,1.87672,1.1033,1.1062,0.694235,0.251346,0.773196,0.989866,1.20893,1.33145,3.10377,1.83958,0.423518,0.744781,0.617665,1.02064,1.66889,2.20051,0.901352,1.0263,0.580452
396,2.16706,1.97468,0.488854,1.86923,1.73585,0.0574713,0.114286,1.23775,1.41117,1.05644,1.7816,0.714359,0.793651,0.528206,0.851772,1.96754,0.568586,0.473588,0.900901,1.96673,1.35659,0.551958,0.241779,0.98153,1.84244,0.468165,0.329429,1.48108,0.778399,0.917737,0.698235,0.117786,0.77657,0.876797,1.05451,1.17771,2.56495,1.64524,0.194175,0.69298,0.143781,0.716589,0.915147,1.50123,0.558659,0.747065,0.463652
397,1.69425,1.88116,0.418744,1.74853,1.26286,0.0001,0.192678,1.22853,1.29345,1.02437,1.59208,0.62483,1.0043,0.293057,0.655625,1.99965,0.535783,0.464723,0.91197,1.88175,1.43184,0.562177,0.325733,0.90539,1.61491,0.361426,0.323176,1.70237,0.593723,0.783355,0.616428,0.0381098,1.13227,0.758505,1.01591,1.11641,2.51408,1.30801,0.108648,0.501858,0.215517,0.935632,1.07061,1.42733,0.465252,0.93277,0.420934
398,1.95167,1.8401,0.236407,1.81769,1.12745,0.0001,1.41732,1.88078,1.12085,1.10335,1.69035,0.793567,0.887866,0.213624,0.626449,1.79242,0.493131,0.402299,1.24735,1.8206,3.05455,0.433495,0.165198,0.951539,1.11206,0.592034,0.214707,1.75953,0.67766,0.726085,0.436168,0.0417014,1.37174,0.71912,1.07181,1.03099,2.30319,1.06858,0.169368,0.496947,0.493421,0.829122,1.06784,1.24434,0.611522,0.956938,0.3215
399,1.70382,1.66249,0.101729,1.68757,1.1959,0.0001,0.410397,1.87467,1.54443,1.21792,1.5359,0.674043,0.847757,0.116686,0.507725,1.89676,0.384468,0.504626,1.43824,1.94271,0.719424,0.272926,0.0001,0.906133,1.30261,0.352811,0.279174,1.87406,0.41234,0.719716,0.340948,0.0001,0.855746,0.782735,0.89777,1.08039,2.61822,0.854191,0.0622665,0.702644,0.212766,1.62842,1.06865,1.40187,0.282486,0.658843,0.430582
400,1.57834,1.43664,0.126743,1.836,1.1781,0.0001,0.376412,1.26456,1.4778,1.34508,1.34495,0.614777,0.376041,0.027571,0.393722,1.70292,0.576271,0.496102,2.11203,1.3922,0.599829,0.132132,0.0001,0.641356,2.0,0.212643,0.0922084,1.62032,0.708346,0.752059,0.25289,0.0001,0.963719,0.81507,0.685467,0.779058,1.55347,0.545384,0.0001,0.599987,0.365631,0.782286,0.850569,0.0269724,0.331565,0.48772,0.293751
401,1.59816,1.33267,0.301694,1.76026,1.3708,0.0001,0.535475,1.10222,1.01294,0.487277,1.33835,0.771718,0.297137,0.145433,0.723549,1.36866,0.494896,0.780142,0.863107,1.26806,0.879507,0.210322,0.0001,0.604413,1.57068,0.210768,0.0935891,0.171527,0.423025,0.652549,0.290251,0.042517,0.833912,0.7486,0.650836,0.773146,1.76123,0.327439,0.0911993,0.558036,0.184843,0.318847,0.928725,0.0407609,0.578778,0.672116,0.264858
402,1.32682,1.35339,0.336619,1.6755,0.564016,0.0001,0.41841,0.307587,1.03814,0.721021,1.64565,0.503514,0.49903,0.259488,0.405308,1.23209,0.71966,1.00358,0.794834,1.14653,1.1535,0.182788,0.0001,0.72805,1.27551,0.39128,0.231589,0.121704,0.435662,0.54252,0.254151,0.0469484,0.107124,0.697553,0.695557,0.669529,1.93483,0.702487,0.0929368,0.467892,0.18018,0.590195,0.942518,0.0001,0.0001,0.559493,0.207263
403,1.7444,1.36253,0.475475,1.39117,0.653595,0.0001,0.391134,0.358365,0.968442,0.657895,1.53626,0.618319,0.591366,0.0296384,0.449884,1.14853,0.673293,0.538876,0.927866,1.15998,1.84136,0.1,0.0001,0.643269,1.67598,0.237954,0.285987,0.0433463,0.32269,0.510015,0.075643,0.369174,1.05337,0.58273,0.719451,0.653864,1.78559,0.843143,0.0001,0.210612,0.189394,0.210103,0.895024,0.0150943,0.204988,0.660345,0.272491
